empID,A,Last Name,First Name,Department,Office,timestamp,type,prox-id,floor,zone
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 16:42:23,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-09 16:43:04,fixed-prox,acalzas001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 16:43:21,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 16:43:21,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-09 16:44:02,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-09 16:44:02,fixed-prox,hmies001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 16:45:27,fixed-prox,lalcazar002,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-09 16:46:08,fixed-prox,lalcazar002,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-09 16:48:29,fixed-prox,monda001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-09 16:49:10,fixed-prox,monda001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 16:56:16,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-09 16:56:57,fixed-prox,iborrasca001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 16:59:01,fixed-prox,ldedos001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-09 16:59:42,fixed-prox,ldedos001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 17:01:31,fixed-prox,hblue001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 17:01:31,fixed-prox,emintz001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 17:01:31,fixed-prox,aribera001,3,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 17:01:34,fixed-prox,thagan001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 17:02:02,fixed-prox,hblue001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 17:02:02,fixed-prox,emintz001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 17:02:02,fixed-prox,aribera001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-09 17:02:15,fixed-prox,thagan001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-09 17:02:33,fixed-prox,hblue001,1,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-09 17:02:33,fixed-prox,emintz001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-09 17:02:33,fixed-prox,aribera001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 17:02:47,fixed-prox,tseifert001,3,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 17:03:01,fixed-prox,sparrino001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 17:03:01,fixed-prox,jcastellanos001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 17:03:28,fixed-prox,tseifert001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-09 17:03:42,fixed-prox,sparrino001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-09 17:03:42,fixed-prox,jcastellanos001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-09 17:03:59,fixed-prox,tseifert001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-09 17:04:13,fixed-prox,slea001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-09 17:04:54,fixed-prox,slea001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 17:06:35,fixed-prox,gcazar001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 17:06:35,fixed-prox,fmata001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-09 17:07:16,fixed-prox,gcazar001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-09 17:07:16,fixed-prox,fmata001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 17:20:04,fixed-prox,knielson001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-09 17:20:45,fixed-prox,knielson001,1,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-09 17:31:02,fixed-prox,ibarranco001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 17:31:02,fixed-prox,eklinger001,3,4
jholly,7,Holly,Jama,Administration,2410,2016-06-09 17:31:16,fixed-prox,jholly001,2,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-09 17:31:43,fixed-prox,ibarranco001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 17:31:43,fixed-prox,eklinger001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-09 17:31:57,fixed-prox,jholly001,1,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-09 17:32:14,fixed-prox,ibarranco001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-09 17:32:14,fixed-prox,eklinger001,1,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 17:44:42,fixed-prox,jsanjorge001,3,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 17:45:23,fixed-prox,jsanjorge001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-09 17:45:54,fixed-prox,jsanjorge001,1,4
earpa,60,Arpa,Emile,Facilities,1070,2016-06-10 02:30:41,fixed-prox,earpa001,1,6
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-10 02:34:40,fixed-prox,vawelon001,1,6
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-10 05:56:41,fixed-prox,vawelon001,1,6
earpa,60,Arpa,Emile,Facilities,1070,2016-06-10 06:04:41,fixed-prox,earpa001,1,6
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-10 07:00:56,fixed-prox,jsanjorge001,1,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 07:00:56,fixed-prox,ostrum001,1,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-10 07:01:38,fixed-prox,jsanjorge001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 07:01:38,fixed-prox,ostrum001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-10 07:02:09,fixed-prox,jsanjorge001,3,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 07:02:09,fixed-prox,ostrum001,3,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 07:02:30,fixed-prox,ostrum001,3,6
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-10 07:02:34,fixed-prox,jsanjorge001,3,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 07:02:37,fixed-prox,ostrum001,3,3
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 07:15:54,fixed-prox,emintz001,1,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 07:16:34,fixed-prox,emintz001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 07:17:05,fixed-prox,emintz001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 07:17:24,fixed-prox,emintz001,3,3
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 07:18:06,fixed-prox,hmies001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-10 07:18:06,fixed-prox,knielson001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 07:18:06,fixed-prox,hmies001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-10 07:18:06,fixed-prox,ncalixto001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 07:18:47,fixed-prox,hmies001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-10 07:18:47,fixed-prox,knielson001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 07:18:47,fixed-prox,hmies001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-10 07:18:47,fixed-prox,ncalixto001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 07:19:37,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 07:19:37,fixed-prox,hmies001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-10 07:21:35,fixed-prox,fmata001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-10 07:22:16,fixed-prox,fmata001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-10 07:23:07,fixed-prox,lalcazar002,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-10 07:23:48,fixed-prox,lalcazar002,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 07:24:35,fixed-prox,ldedos001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 07:25:16,fixed-prox,ldedos001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 07:25:38,fixed-prox,ldedos001,2,2
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-10 07:26:06,fixed-prox,sparrino001,1,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-10 07:26:06,fixed-prox,vawelon001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-10 07:26:47,fixed-prox,sparrino001,2,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-10 07:26:47,fixed-prox,vawelon001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 07:27:41,fixed-prox,thagan001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 07:28:22,fixed-prox,thagan001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 07:28:40,fixed-prox,thagan001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-10 07:33:35,fixed-prox,monda001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-10 07:34:16,fixed-prox,monda001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-10 07:34:35,fixed-prox,monda001,2,2
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-10 07:37:15,fixed-prox,vawelon001,2,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-10 07:37:57,fixed-prox,vawelon001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 07:37:59,fixed-prox,iborrasca001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 07:38:41,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 07:38:57,fixed-prox,iborrasca001,2,6
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-10 07:41:50,fixed-prox,gcazar001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-10 07:42:22,fixed-prox,gcazar001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 07:42:39,fixed-prox,acalzas001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 07:43:20,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 07:43:39,fixed-prox,acalzas001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 07:43:54,fixed-prox,cmorluniau001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 07:44:36,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 07:44:56,fixed-prox,cmorluniau001,2,6
jholly,7,Holly,Jama,Administration,2410,2016-06-10 07:50:37,fixed-prox,jholly001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-10 07:50:37,fixed-prox,aribera001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-10 07:51:18,fixed-prox,jholly001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-10 07:51:18,fixed-prox,aribera001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-10 07:51:37,fixed-prox,jholly001,2,2
aribera,14,Ribera,Anda,Administration,3110,2016-06-10 07:52:01,fixed-prox,aribera001,3,4
slea,114,Lea,Sherell,Security,2170,2016-06-10 07:52:09,fixed-prox,slea001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-10 07:52:50,fixed-prox,slea001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-10 07:53:39,fixed-prox,slea001,2,3
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-10 07:53:41,fixed-prox,jcastellanos001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-10 07:54:23,fixed-prox,jcastellanos001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-10 07:55:12,fixed-prox,jcastellanos001,2,3
hblue,51,Blue,Hobert,Executive,3350,2016-06-10 08:01:35,fixed-prox,hblue001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-10 08:01:35,fixed-prox,epavone001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-10 08:02:06,fixed-prox,hblue001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-10 08:02:06,fixed-prox,epavone001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-10 08:02:37,fixed-prox,hblue001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-10 08:02:37,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-10 08:02:48,fixed-prox,epavone001,3,2
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-10 08:02:51,fixed-prox,tseifert001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-10 08:03:01,fixed-prox,hblue001,3,2
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-10 08:03:32,fixed-prox,tseifert001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-10 08:04:03,fixed-prox,tseifert001,3,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:16:36,fixed-prox,lorosco001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:17:17,fixed-prox,lorosco001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:17:48,fixed-prox,lorosco001,3,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:18:29,fixed-prox,lorosco001,3,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:19:11,fixed-prox,lorosco001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:19:42,fixed-prox,lorosco001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:19:51,fixed-prox,lorosco001,1,2
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:20:04,fixed-prox,lorosco001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:20:46,fixed-prox,lorosco001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-10 08:21:17,fixed-prox,lorosco001,3,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-10 08:30:16,fixed-prox,tseifert001,3,6
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-10 08:30:23,fixed-prox,tseifert001,3,3
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-10 08:32:07,fixed-prox,eklinger001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-10 08:32:48,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-10 08:33:19,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-10 08:33:43,fixed-prox,eklinger001,3,2
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-10 08:47:14,fixed-prox,tseifert001,3,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 08:55:04,fixed-prox,acalzas001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 08:58:15,fixed-prox,cmorluniau001,2,6
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 08:59:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 08:59:15,fixed-prox,hmies001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 09:01:28,fixed-prox,ldedos001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 09:06:04,fixed-prox,thagan001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 09:11:15,fixed-prox,iborrasca001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-10 09:14:04,fixed-prox,monda001,2,2
slea,114,Lea,Sherell,Security,2170,2016-06-10 09:37:25,fixed-prox,slea001,2,3
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-10 09:38:25,fixed-prox,jcastellanos001,2,3
monda,38,Onda,Marin,Engineering,2400,2016-06-10 10:02:22,fixed-prox,monda001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 10:03:37,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 10:10:08,fixed-prox,cmorluniau001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 10:13:37,fixed-prox,thagan001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 10:14:08,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 10:14:08,fixed-prox,hmies001,2,6
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 10:15:06,fixed-prox,iborrasca001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-10 10:16:06,fixed-prox,monda001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 10:16:37,fixed-prox,acalzas001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-10 10:16:39,fixed-prox,monda001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 10:26:51,fixed-prox,ldedos001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-10 10:27:21,fixed-prox,monda001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-10 10:28:34,fixed-prox,fmata001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 10:30:30,fixed-prox,acalzas001,2,6
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-10 10:31:21,fixed-prox,ncalixto001,2,6
knielson,35,Nielson,Karole,Engineering,2550,2016-06-10 10:32:22,fixed-prox,knielson001,2,6
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-10 10:33:31,fixed-prox,gcazar001,2,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-10 10:33:37,fixed-prox,sparrino001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-10 10:34:24,fixed-prox,lalcazar002,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 10:35:36,fixed-prox,thagan001,2,6
jholly,7,Holly,Jama,Administration,2410,2016-06-10 11:00:31,fixed-prox,jholly001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-10 11:01:13,fixed-prox,jholly001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-10 11:01:25,fixed-prox,jholly001,1,2
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 11:16:50,fixed-prox,emintz001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 11:17:31,fixed-prox,emintz001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 11:18:02,fixed-prox,emintz001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-10 11:18:17,fixed-prox,monda001,2,2
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 11:18:25,fixed-prox,emintz001,1,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 11:26:09,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 11:26:09,fixed-prox,hmies001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 11:26:33,fixed-prox,acalzas001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 11:29:16,fixed-prox,thagan001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 11:29:44,fixed-prox,ldedos001,2,2
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 11:30:08,fixed-prox,ostrum001,3,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 11:31:51,fixed-prox,ostrum001,3,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 11:32:32,fixed-prox,ostrum001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-10 11:33:03,fixed-prox,ostrum001,1,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-10 11:33:40,fixed-prox,emintz001,1,6
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 11:35:09,fixed-prox,cmorluniau001,2,6
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-10 11:48:20,fixed-prox,ncalixto001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-10 11:48:21,fixed-prox,fmata001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-10 11:49:01,fixed-prox,fmata001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-10 11:49:01,fixed-prox,ncalixto001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-10 11:49:16,fixed-prox,fmata001,1,2
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-10 11:49:16,fixed-prox,ncalixto001,1,2
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-10 11:51:24,fixed-prox,gcazar001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-10 11:52:05,fixed-prox,gcazar001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-10 11:52:23,fixed-prox,gcazar001,1,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 11:56:04,fixed-prox,hmies001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-10 11:56:04,fixed-prox,knielson001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 11:56:04,fixed-prox,iborrasca001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 11:56:04,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 11:56:45,fixed-prox,hmies001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-10 11:56:45,fixed-prox,knielson001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 11:56:45,fixed-prox,iborrasca001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 11:56:45,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-10 11:56:57,fixed-prox,hmies001,1,2
knielson,35,Nielson,Karole,Engineering,2550,2016-06-10 11:56:57,fixed-prox,knielson001,1,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 11:56:57,fixed-prox,iborrasca001,1,2
hmies,72,Mies,Henk,Facilities,2250,2016-06-10 11:56:57,fixed-prox,hmies001,1,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 12:01:38,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 12:02:15,fixed-prox,acalzas001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-10 12:02:27,fixed-prox,acalzas001,1,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 12:03:33,fixed-prox,cmorluniau001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-10 12:03:33,fixed-prox,jcastellanos001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 12:04:14,fixed-prox,cmorluniau001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-10 12:04:14,fixed-prox,jcastellanos001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-10 12:04:32,fixed-prox,cmorluniau001,1,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 12:04:34,fixed-prox,thagan001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-10 12:04:34,fixed-prox,monda001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-10 12:05:12,fixed-prox,jholly001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 12:05:15,fixed-prox,thagan001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-10 12:05:15,fixed-prox,monda001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-10 12:05:32,fixed-prox,thagan001,1,2
slea,114,Lea,Sherell,Security,2170,2016-06-10 12:05:34,fixed-prox,slea001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-10 12:05:38,fixed-prox,monda001,1,2
jholly,7,Holly,Jama,Administration,2410,2016-06-10 12:05:54,fixed-prox,jholly001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-10 12:06:09,fixed-prox,jholly001,2,2
slea,114,Lea,Sherell,Security,2170,2016-06-10 12:06:15,fixed-prox,slea001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-10 12:07:27,fixed-prox,lalcazar002,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-10 12:08:08,fixed-prox,lalcazar002,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-10 12:08:23,fixed-prox,lalcazar002,1,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 12:13:14,fixed-prox,ldedos001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 12:13:55,fixed-prox,ldedos001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-10 12:14:18,fixed-prox,ldedos001,1,2
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-10 12:16:02,fixed-prox,sparrino001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-10 12:16:43,fixed-prox,sparrino001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-10 12:16:52,fixed-prox,sparrino001,1,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 12:41:57,fixed-prox,iborrasca001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 12:42:38,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-10 12:43:02,fixed-prox,iborrasca001,2,6
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-10 12:43:03,fixed-prox,tseifert001,3,2
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-10 12:45:34,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-10 12:46:16,fixed-prox,eklinger001,2,4
